904916 | 07AQ05 Apr 07 03:09:40 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  360 | z | 1.25 | 0.75 0.75  2400 |P 1 V Q|	 3019 |
788495 | 05AQ03 Apr 09 03:00:08 05 | L01 D3         | 14:19:28.6  52:39:09 2000 |  360 | z | 1.25 | 0.84 0.99  1837 |P 1 V D|	 2291 |
917829 | 07AQ09 May 31 00:04:50 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  360 | z | 1.29 | 0.54 0.55  3572 |P 1 V Q|	 3073 |
907259 | 07AQ05 Apr 23 02:40:56 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  360 | z | 1.30 | 0.78 0.79  2689 |P 1 V Q|	 3035 |
917816 | 07AQ09 May 30 22:28:28 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  520 | i | 1.19 | 0.55 0.61  6196 |P 1 V Q|	 3072 |
907247 | 07AQ05 Apr 23 01:10:30 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  520 | i | 1.19 | 0.66 0.67  2806 |P 1 V Q|	 3035 |
904904 | 07AQ05 Apr 07 01:39:19 07 | L01 D3         | 14:19:28.6  52:39:09 2000 |  520 | i | 1.19 | 0.73 0.73  3379 |P 1 V Q|	 3019 |
788477 | 05AQ03 Apr 09 00:57:43 05 | L01 D3         | 14:19:28.6  52:39:09 2000 |  520 | i | 1.20 | 0.58 0.61  1947 |P 1 V D|	 2291 |
800712 | 05AQ06 Jun 28 22:31:38 05 | L01 D3         | 14:19:28.6  52:39:09 2000 |  520 | i | 1.33 | 0.60 0.59  1580 |P 1 V Q|	 2371 |
844852 | 06AQ06 Apr 29 23:59:16 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.19 | 0.75 0.77   346 |P 1 V Q|	 2676 |
796729 | 05AQ05 Jun 05 22:27:55 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.20 | 0.64 0.68   381 |P 1 V Q|	 2348 |
792276 | 05AQ04 May 05 00:32:55 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.20 | 0.71 0.73   368 |P 1 V Q|	 2317 |
905638 | 07AQ05 Apr 11 00:53:29 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.20 | 0.85 0.87   354 |A 1 V Q|	 3023 |
742227 | 04AQ03 Apr 22 01:38:43 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.22 | 0.85 0.91   366 |A 1 V Q|	 1939 |
845352 | 06AQ06 May 03 22:48:33 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.23 | 0.65 0.65   855 |P 1 V Q|	 2680 |
835963 | 05BQ13 Jan 31 04:48:42 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.23 | 0.87 0.89   245 |P 1 V D|	 2588 |
788969 | 05AQ03 Apr 13 04:06:43 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.44 | 0.94 0.97   464 |A 3 V D|	 2295 |
745042 | 04AQ05 May 21 01:44:59 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  225 | g | 1.48 | 0.80 0.89   458 |P 1 V Q|	 1968 |
796723 | 05AQ05 Jun 05 21:59:39 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.19 | 0.56 0.58   583 |P 1 V Q|	 2348 |
835972 | 05BQ13 Jan 31 05:42:41 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.19 | 0.65 0.66   421 |P 1 V D|	 2588 |
905643 | 07AQ05 Apr 11 01:21:22 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.19 | 0.84 0.86   700 |A 1 V Q|	 3023 |
792271 | 05AQ04 May 05 00:05:55 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.19 | 0.85 0.86   789 |P 1 V Q|	 2317 |
844847 | 06AQ06 Apr 29 23:32:06 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.20 | 0.57 0.60   682 |P 1 V D|	 2676 |
835969 | 05BQ13 Jan 31 05:24:37 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.20 | 0.69 0.69   406 |P 1 V D|	 2588 |
742222 | 04AQ03 Apr 22 01:10:20 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.20 | 0.71 0.77   751 |A 1 V Q|	 1939 |
742975 | 04AQ03 Apr 28 00:54:37 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.20 | 0.73 0.77  1373 |P 1 V Q|	 1945 |
845347 | 06AQ06 May 03 22:21:29 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.27 | 0.57 0.59  1173 |P 1 V D|	 2680 |
895369 | 07AQ02 Feb 09 03:47:51 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.27 | 0.71 0.73  1180 |P 1 V D|	 2962 |
753215 | 04AQ07 Jul 06 23:16:41 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  300 | r | 1.63 | 0.93 0.97  1125 |P 1 V Q|	 2014 |
788952 | 05AQ03 Apr 13 01:06:24 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | i | 1.19 | 0.80 0.86  1760 |A 3 V Q|	 2295 |
905633 | 07AQ05 Apr 11 00:24:47 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | i | 1.22 | 0.72 0.74  1865 |A 1 V Q|	 3023 |
844857 | 06AQ06 Apr 30 00:30:44 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.19 | 0.63 0.65  2439 |P 1 V Q|	 2677 |
795903 | 05AQ05 May 28 22:36:19 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.19 | 0.81 0.83  2680 |A 2 V Q|	 2340 |
845357 | 06AQ06 May 03 23:19:52 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.20 | 0.46 0.48  3176 |P 1 V Q|	 2680 |
796735 | 05AQ05 Jun 05 23:00:23 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.23 | 0.54 0.57  1909 |P 1 V Q|	 2348 |
895374 | 07AQ02 Feb 09 04:21:29 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.23 | 0.58 0.60  1694 |P 1 V D|	 2962 |
792284 | 05AQ04 May 05 01:14:34 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.24 | 0.63 0.67  2647 |P 1 V Q|	 2317 |
742981 | 04AQ03 Apr 28 01:37:19 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  360 | z | 1.24 | 0.65 0.71  3298 |P 1 V Q|	 1945 |
742968 | 04AQ03 Apr 27 23:57:32 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.20 | 0.62 0.70  4522 |P 1 V Q|	 1944 |
796715 | 05AQ05 Jun 05 21:01:22 05 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.21 | 0.55 0.61  2112 |P 1 V Q|	 2348 |
844840 | 06AQ06 Apr 29 22:34:50 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.28 | 0.53 0.54  2904 |P 1 V Q|	 2676 |
835956 | 05BQ13 Jan 31 03:54:45 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.34 | 0.60 0.62  1731 |P 1 V D|	 2588 |
753207 | 04AQ07 Jul 06 22:04:53 04 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.35 | 0.81 0.87  2648 |P 1 V Q|	 2014 |
845340 | 06AQ06 May 03 21:24:25 06 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.41 | 0.55 0.57  3820 |P 1 V Q|	 2680 |
895362 | 07AQ02 Feb 09 02:50:57 07 | L01 D3         | 14:19:28.6  52:39:10 2000 |  520 | i | 1.42 | 0.79 0.81  2986 |P 1 V Q|	 2962 |
787754 | 05AQ03 Apr 02 02:14:33 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  225 | g | 1.19 | 1.33 1.39   816 |A 5 O D|	 2284 |
898880 | 07AQ03 Mar 17 03:32:32 07 | L01 D3         | 14:19:28.6  52:39:11 2000 |  225 | g | 1.20 | 0.85 0.86   327 |P 1 V D|	 2998 |
787748 | 05AQ03 Apr 02 01:28:45 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  225 | g | 1.20 | 0.99 1.06   395 |A 5 O D|	 2284 |
787743 | 05AQ03 Apr 02 01:03:28 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  225 | g | 1.22 | 0.87 0.95   382 |A 5 O D|	 2284 |
898862 | 07AQ03 Mar 17 01:34:48 07 | L01 D3         | 14:19:28.6  52:39:11 2000 |  225 | g | 1.26 | 3.22 3.21   297 |P 5 O D|	 2998 |
793920 | 05AQ04 May 17 22:23:29 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  300 | r | 1.20 | 0.73 0.80  1991 |P 1 V Q|	 2329 |
797547 | 05AQ05 Jun 12 22:22:27 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  300 | r | 1.22 | 0.77 0.80   855 |P 1 V Q|	 2355 |
898865 | 07AQ03 Mar 17 01:55:42 07 | L01 D3         | 14:19:28.6  52:39:11 2000 |  300 | r | 1.23 | 0.90 0.92   640 |P 1 V D|	 2998 |
745036 | 04AQ05 May 21 01:06:56 04 | L01 D3         | 14:19:28.6  52:39:11 2000 |  300 | r | 1.35 | 0.76 0.84   820 |P 1 V Q|	 1968 |
745030 | 04AQ05 May 21 00:20:29 04 | L01 D3         | 14:19:28.6  52:39:11 2000 |  360 | i | 1.25 | 0.79 0.84  2172 |P 1 V Q|	 1968 |
793925 | 05AQ04 May 17 22:58:35 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.19 | 0.90 0.99  4166 |P 1 V Q|	 2329 |
898870 | 07AQ03 Mar 17 02:29:21 07 | L01 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.20 | 0.80 0.81  1884 |P 1 V Q|	 2998 |
793583 | 05AQ04 May 15 00:05:16 05 | L04 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.21 | 0.68 0.71  2084 |A 1 V Q|	 2327 |
787761 | 05AQ03 Apr 02 03:04:06 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.22 | 0.96 1.01  3042 |A 5 O D|	 2284 |
793588 | 05AQ04 May 15 00:39:32 05 | L04 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.25 | 0.74 0.77  2340 |A 1 V Q|	 2327 |
797554 | 05AQ05 Jun 12 22:58:30 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.27 | 0.84 0.86  2605 |P 1 V Q|	 2355 |
793556 | 05AQ04 May 14 21:01:10 05 | L04 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.34 | 0.46 0.49  2761 |A 2 V Q|	 2326 |
793551 | 05AQ04 May 14 20:24:14 05 | L04 D3         | 14:19:28.6  52:39:11 2000 |  360 | z | 1.45 | 0.46 0.50  3508 |A 2 V Q|	 2326 |
797540 | 05AQ05 Jun 12 21:25:34 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  520 | i | 1.19 | 1.13 1.16  3005 |P 2 V Q|	 2355 |
793913 | 05AQ04 May 17 21:17:51 05 | L01 D3         | 14:19:28.6  52:39:11 2000 |  520 | i | 1.28 | 0.75 0.80  5437 |P 1 V Q|	 2329 |
898855 | 07AQ03 Mar 17 00:40:04 07 | L01 D3         | 14:19:28.6  52:39:11 2000 |  520 | i | 1.39 | 0.79 0.81  2995 |P 1 V Q|	 2998 |
850184 | 06AQ08 May 27 23:20:38 06 | L01 D3         | 14:19:28.6  52:39:12 2000 |  225 | g | 1.22 | 0.80 0.81   358 |P 1 V Q|	 2704 |
844631 | 06AQ06 Apr 28 01:01:52 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.20 | 0.90 0.92   451 |A 2 V Q|	 2675 |
844628 | 06AQ06 Apr 27 23:26:48 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.21 | 0.82 0.84   445 |A 5 O Q|	 2674 |
895621 | 07AQ02 Feb 13 04:08:02 07 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.22 | 0.90 0.92   331 |P 1 V D|	 2966 |
777887 | 04BQ06 Jan 20 05:34:36 05 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.23 | 0.92 0.97   397 |P 1 V Q|	 2212 |
832902 | 05BQ11 Jan 08 05:15:41 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.35 | 0.70 0.73   248 |P 1 V Q|	 2565 |
859615 | 06AQ11 Jul 22 21:21:47 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  225 | g | 1.41 | 0.79 0.78   336 |P 1 V Q|	 2760 |
784260 | 05AQ02 Mar 11 03:54:09 05 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.19 | 1.46 1.53   805 |P 5 O D|	 2262 |
850179 | 06AQ08 May 27 22:53:44 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.20 | 0.77 0.78   613 |P 1 V Q|	 2704 |
895616 | 07AQ02 Feb 13 03:41:10 07 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.26 | 0.71 0.72   420 |P 1 V D|	 2966 |
777882 | 04BQ06 Jan 20 05:07:57 05 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.27 | 0.96 1.01   643 |P 1 V Q|	 2212 |
832907 | 05BQ11 Jan 08 05:44:32 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.29 | 0.66 0.68   407 |P 1 V Q|	 2565 |
859610 | 06AQ11 Jul 22 20:54:44 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  300 | r | 1.33 | 0.69 0.68   784 |P 1 V Q|	 2760 |
859604 | 06AQ11 Jul 22 20:15:05 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  360 | i | 1.25 | 0.71 0.69  2011 |P 1 V Q|	 2760 |
895611 | 07AQ02 Feb 13 03:08:28 07 | L01 D3         | 14:19:28.6  52:39:13 2000 |  360 | i | 1.32 | 0.69 0.70   906 |P 1 V D|	 2966 |
777877 | 04BQ06 Jan 20 04:35:38 05 | L01 D3         | 14:19:28.6  52:39:13 2000 |  360 | i | 1.33 | 0.85 0.88  1520 |P 1 V Q|	 2212 |
850189 | 06AQ08 May 27 23:51:51 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  360 | z | 1.25 | 0.72 0.70  3231 |P 1 V Q|	 2704 |
889371 | 06BQ10 Jan 14 05:20:36 07 | L01 D3         | 14:19:28.6  52:39:13 2000 |  360 | z | 1.29 | 0.82 0.84  2216 |P 1 V Q|	 2936 |
850172 | 06AQ08 May 27 21:56:45 06 | L01 D3         | 14:19:28.6  52:39:13 2000 |  520 | i | 1.20 | 0.64 0.64  3003 |P 1 V Q|	 2704 |
784252 | 05AQ02 Mar 11 02:43:59 05 | L01 D3         | 14:19:28.6  52:39:13 2000 |  520 | i | 1.21 | 1.04 1.06  2563 |P 1 V D|	 2262 |
912264 | 07AQ07 May 09 21:51:32 07 | L01 D3         | 14:19:28.7  52:39:09 2000 |  360 | z | 1.28 | 0.78 0.79  2570 |A 1 V Q|	 3051 |
918232 | 07AQ09 Jun 03 22:02:45 07 | L01 D3         | 14:19:28.7  52:39:10 2000 |  225 | g | 1.19 | 0.57 0.56  1120 |P 1 V Q|	 3076 |
780361 | 05AQ01 Feb 10 04:58:11 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  225 | g | 1.19 | 0.79 0.82   307 |P 1 V Q|	 2233 |
796330 | 05AQ05 Jun 02 21:25:29 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  225 | g | 1.20 | 1.15 1.18   409 |P 2 V Q|	 2345 |
796325 | 05AQ05 Jun 02 21:02:27 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  225 | g | 1.21 | 1.33 1.37   412 |P 3 O Q|	 2345 |
749780 | 04AQ06 Jun 08 23:50:31 04 | L01 D3         | 14:19:28.7  52:39:10 2000 |  225 | g | 1.35 | 0.74 0.86   365 |P 1 V Q|	 1986 |
918237 | 07AQ09 Jun 03 22:30:36 07 | L01 D3         | 14:19:28.7  52:39:10 2000 |  300 | r | 1.20 | 0.54 0.52  1623 |P 1 V Q|	 3076 |
780354 | 05AQ01 Feb 10 04:26:01 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  300 | r | 1.22 | 0.63 0.67   518 |P 1 V Q|	 2233 |
749775 | 04AQ06 Jun 08 23:23:45 04 | L01 D3         | 14:19:28.7  52:39:10 2000 |  300 | r | 1.29 | 0.61 0.74   544 |P 1 V Q|	 1986 |
803023 | 05AQ06 Jul 13 21:37:21 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  300 | r | 1.35 | 0.60 0.68  1136 |P 1 V Q|	 2386 |
918242 | 07AQ09 Jun 03 23:04:04 07 | L01 D3         | 14:19:28.7  52:39:10 2000 |  360 | i | 1.22 | 0.46 0.45  2465 |P 1 V Q|	 3076 |
803028 | 05AQ06 Jul 13 22:12:21 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  360 | z | 1.46 | 0.63 0.67  2680 |P 1 V Q|	 2386 |
749767 | 04AQ06 Jun 08 22:20:44 04 | L01 D3         | 14:19:28.7  52:39:10 2000 |  520 | i | 1.20 | 0.73 0.77  2312 |P 1 V Q|	 1986 |
780033 | 05AQ01 Feb 08 05:05:00 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  520 | i | 1.20 | 0.84 0.87  1434 |P 1 V Q|	 2231 |
803016 | 05AQ06 Jul 13 20:39:56 05 | L01 D3         | 14:19:28.7  52:39:10 2000 |  520 | i | 1.24 | 0.56 0.61  3352 |P 1 V Q|	 2386 |
805383 | 05AQ07 Jul 26 21:58:32 05 | L01 D3         | 14:19:28.7  52:39:11 2000 |  360 | i | 1.63 | 1.27 1.30  1876 |P 3 O D|	 2399 |
899297 | 07AQ03 Mar 20 02:31:41 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.19 | 0.79 0.83   333 |P 1 V D|	 3001 |
906678 | 07AQ05 Apr 19 01:47:35 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.21 | 0.96 0.97   294 |P 2 V Q|	 3031 |
742779 | 04AQ03 Apr 26 02:19:13 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.29 | 0.73 0.83   391 |P 1 V Q|	 1943 |
858801 | 06AQ11 Jul 19 21:22:43 06 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.38 | 0.82 0.83   306 |P 1 V Q|	 2757 |
844134 | 06AQ06 Apr 22 03:48:44 06 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.50 | 1.11 1.13  1063 |A 2 V Q|	 2669 |
805386 | 05AQ07 Jul 26 22:14:13 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  225 | g | 1.73 | 1.43 1.45   415 |P 3 O D|	 2399 |
906673 | 07AQ05 Apr 19 01:20:54 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.19 | 0.93 0.94   619 |P 2 V Q|	 3031 |
742762 | 04AQ03 Apr 25 23:49:09 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.20 | 0.63 0.72   733 |P 1 V Q|	 1942 |
844212 | 06AQ06 Apr 23 00:15:34 06 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.20 | 0.76 0.78  1046 |A 1 V D|	 2670 |
781477 | 05AQ01 Feb 18 05:28:38 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.20 | 1.20 1.26   602 |P 3 V Q|	 2241 |
899292 | 07AQ03 Mar 20 02:04:56 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.21 | 0.77 0.80   570 |P 1 V D|	 3001 |
744311 | 04AQ04 May 08 22:13:35 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.25 | 0.65 0.73   673 |P 1 V D|	 1955 |
805369 | 05AQ07 Jul 26 20:26:55 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.31 | 1.31 1.32   955 |P 2 O D|	 2399 |
805374 | 05AQ07 Jul 26 20:56:12 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.38 | 1.46 1.49   887 |P 3 O D|	 2399 |
757223 | 04BQ01 Aug 10 20:07:43 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  300 | r | 1.42 | 0.89 0.89   982 |P 1 V Q|	 2049 |
906668 | 07AQ05 Apr 19 00:48:28 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | i | 1.19 | 0.67 0.69  1640 |P 1 V Q|	 3031 |
742774 | 04AQ03 Apr 26 01:50:17 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | i | 1.24 | 0.62 0.66  1941 |P 1 V Q|	 1943 |
805378 | 05AQ07 Jul 26 21:24:16 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | i | 1.47 | 1.33 1.35  1648 |P 3 O D|	 2399 |
899302 | 07AQ03 Mar 20 03:02:54 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | z | 1.19 | 0.68 0.69  1625 |P 1 V Q|	 3001 |
744316 | 04AQ04 May 08 22:51:46 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | z | 1.21 | 0.79 0.85  2705 |P 1 V D|	 1955 |
789154 | 05AQ03 Apr 15 00:13:02 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  360 | z | 1.22 | 0.58 0.62  2644 |A 2 V D|	 2297 |
839509 | 06AQ02 Mar 07 03:38:30 06 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.19 | 0.66 0.68  2235 |P 1 V Q|	 2623 |
781471 | 05AQ01 Feb 18 04:39:59 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.19 | 1.10 1.15  1712 |P 2 V Q|	 2241 |
781468 | 05AQ01 Feb 18 04:13:36 05 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.20 | 1.31 1.31  1732 |P 5 O Q|	 2241 |
742127 | 04AQ03 Apr 21 01:59:50 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.23 | 0.82 0.88  3356 |A 1 V Q|	 1938 |
844106 | 06AQ06 Apr 21 23:36:35 06 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.23 | 0.88 0.89  2556 |A 5 V Q|	 2668 |
899285 | 07AQ03 Mar 20 01:07:50 07 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.29 | 0.71 0.74  1857 |P 1 V Q|	 3001 |
744303 | 04AQ04 May 08 21:02:32 04 | L01 D3         | 14:19:28.7  52:39:12 2000 |  520 | i | 1.41 | 0.73 0.78  3885 |P 1 V D|	 1955 |
784812 | 05AQ02 Mar 18 03:02:11 05 | L04 D3         | 14:19:28.7  52:39:12 2000 |  660 | u | 1.19 | 0.90 0.94   215 |A 1 V Q|	 2269 |
918710 | 07AQ09 Jun 07 21:30:36 07 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.19 | 0.62 0.63   282 |P 1 V Q|	 3080 |
784521 | 05AQ02 Mar 17 02:46:54 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.19 | 0.72 0.75   365 |A 2 V D|	 2268 |
919540 | 07AQ09 Jun 14 21:01:02 07 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.19 | 0.74 0.72   355 |A 1 V Q|	 3087 |
851064 | 06AQ08 Jun 05 23:03:03 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.24 | 0.55 0.58  1937 |P 1 V Q|	 2713 |
750895 | 04AQ06 Jun 21 23:00:16 04 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.35 | 0.85 0.91   356 |A 1 V Q|	 1999 |
839315 | 06AQ02 Mar 05 01:29:15 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.37 | 0.87 0.89   261 |A 2 V D|	 2621 |
844129 | 06AQ06 Apr 22 03:20:41 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.41 | 1.03 1.04  1168 |A 5 O Q|	 2669 |
860143 | 06AQ11 Jul 26 21:16:02 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  225 | g | 1.45 | 0.88 0.89   282 |P 1 V Q|	 2764 |
919545 | 07AQ09 Jun 14 21:29:01 07 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.19 | 0.66 0.63   704 |A 1 V Q|	 3087 |
792758 | 05AQ04 May 07 23:31:42 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.19 | 0.93 0.94   669 |P 2 V Q|	 2319 |
792755 | 05AQ04 May 07 23:13:24 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.20 | 0.97 1.00   673 |P 3 O Q|	 2319 |
851059 | 06AQ08 Jun 05 22:35:52 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.21 | 0.64 0.69  1579 |P 1 V Q|	 2713 |
784516 | 05AQ02 Mar 17 02:19:15 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.21 | 0.73 0.79   577 |A 2 V D|	 2268 |
918722 | 07AQ09 Jun 07 23:06:38 07 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.25 | 0.70 0.70   525 |P 1 V Q|	 3080 |
750888 | 04AQ06 Jun 21 22:21:43 04 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.27 | 0.76 0.83   719 |A 1 V Q|	 1999 |
745521 | 04AQ05 May 26 00:54:42 04 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.37 | 0.93 1.01   785 |A 2 V Q|	 1973 |
839310 | 06AQ02 Mar 05 01:02:01 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.46 | 0.64 0.67   598 |A 1 V D|	 2621 |
860148 | 06AQ11 Jul 26 21:44:13 06 | L01 D3         | 14:19:28.7  52:39:13 2000 |  300 | r | 1.56 | 0.84 0.84   840 |P 1 V Q|	 2764 |
796061 | 05AQ05 May 31 22:05:51 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  360 | i | 1.19 | 0.85 0.88  1667 |A 5 O Q|	 2343 |
796058 | 05AQ05 May 31 21:44:12 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  360 | i | 1.19 | 0.89 0.92  1703 |A 5 O Q|	 2343 |
750879 | 04AQ06 Jun 21 21:22:27 04 | L01 D3         | 14:19:28.7  52:39:13 2000 |  360 | i | 1.20 | 0.65 0.71  2255 |A 1 V Q|	 1999 |
745515 | 04AQ05 May 25 23:10:04 04 | L01 D3         | 14:19:28.7  52:39:13 2000 |  360 | i | 1.20 | 0.89 0.95  2572 |A 2 V Q|	 1972 |
796055 | 05AQ05 May 31 21:21:39 05 | L01 D3         | 14:19:28.7  52:39:13 2000 |  360 | i | 1.21 | 1.02 1.07  1866 |A 5 O Q|	 2343 |
